En = 72.8 ± 2.0 MeV     Proton cross sections																				
28.5	0.292	0.261	0.171	0.162	0.028	0.025	---	---	---	---	---	---	---	---	---	---	---	---	---	0.250
31.5	0.040	0.040	0.040	0.020	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.034
ds/dW	3.718	3.460	2.554	2.712	1.333	0.898	0.500	0.333	0.341	0.170	0.074	0.080	0.064	0.042	0.037	0.034	0.031	0.030	0.029	6.6
																				
En = 50.0 ± 2.5 MeV     Triton cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60*	70*	80	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.015	0.015	0.014	0.016	0.033	0.021	0.009	0.008	0.031	0.006	0.007	0.004	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.137
16.5	0.034	0.033	0.030	0.019	0.018	0.018	0.011	0.008	0.011	0.004	0.004	0.002	0.001	---	---	---	---	---	---	0.097
19.5	0.026	0.025	0.013	0.020	0.012	0.013	0.009	0.006	0.007	0.003	0.004	---	---	---	---	---	---	---	---	0.070
22.5	0.053	0.049	0.017	0.022	0.011	0.009	0.004	0.002	0.005	---	---	---	---	---	---	---	---	---	---	0.057
25.5	0.066	0.060	0.019	0.021	0.009	0.009	0.002	---	---	---	---	---	---	---	---	---	---	---	---	0.047
28.5	0.062	0.056	0.018	0.019	0.008	0.006	---	---	---	---	---	---	---	---	---	---	---	---	---	0.040
31.5	0.020	0.020	0.020	0.007	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.015
ds/dW	0.829	0.773	0.388	0.368	0.273	0.227	0.107	0.071	0.163	0.036	0.045	0.017	0.014	0.009	0.008	0.007	0.007	0.006	0.006	1.4
																				
																				
En = 50.0 ± 2.5 MeV     Alpha cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80*	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.676	0.647	0.608	0.304	0.427	0.592	0.119	0.088	0.053	0.031	0.018	0.011	0.007	0.004	0.003	0.002	0.002	0.002	0.001	1.67
16.5	0.682	0.654	0.529	0.857	0.286	0.215	0.170	0.100	0.061	0.037	0.022	0.014	0.009	0.006	0.004	0.003	0.002	0.002	0.002	1.62
19.5	0.629	0.589	0.446	0.430	0.191	0.124	0.060	0.030	0.014	0.006	0.003	0.001	0.001	---	---	---	---	---	---	0.88
22.5	0.520	0.481	0.351	0.369	0.103	0.060	0.041	0.014	0.005	0.002	0.001	---	---	---	---	---	---	---	---	0.62
25.5	0.483	0.439	0.291	0.303	0.083	0.038	0.017	0.006	0.002	0.001	---	---	---	---	---	---	---	---	---	0.49
28.5	0.172	0.162	0.136	0.117	0.049	0.032	0.035	0.012	0.006	---	---	---	---	---	---	---	---	---	---	0.26
31.5	0.379	0.332	0.205	0.163	0.025	0.013	0.023	0.001	---	---	---	---	---	---	---	---	---	---	---	0.29
34.5	0.183	0.163	0.111	0.069	0.022	0.011	---	---	---	---	---	---	---	---	---	---	---	---	---	0.14
37.5	0.281	0.216	0.096	0.023	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.10
40.5	0.075	0.075	0.075	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.04
ds/dW	12.24	11.27	8.54	7.90	3.56	3.26	1.40	0.75	0.42	0.23	0.13	0.08	0.05	0.03	0.02	0.02	0.01	0.01	0.01	18.4
																				
En = 50.0 ± 2.5 MeV     Alpha cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80*	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.207	0.198	0.182	0.155	0.140	0.235	0.055	0.027	0.016	0.009	0.005	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.61
16.5	0.209	0.201	0.112	0.207	0.102	0.080	0.049	0.031	0.019	0.011	0.007	0.004	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.47
19.5	0.193	0.181	0.081	0.095	0.066	0.047	0.020	0.009	0.004	0.002	0.001	0.001	0.001	---	---	---	---	---	---	0.25
22.5	0.160	0.147	0.059	0.071	0.041	0.028	0.016	0.004	0.002	0.001	0.001	---	---	---	---	---	---	---	---	0.17
25.5	0.148	0.135	0.049	0.054	0.032	0.019	0.008	0.002	0.001	0.001	---	---	---	---	---	---	---	---	---	0.13
28.5	0.053	0.050	0.027	0.028	0.022	0.016	0.013	0.004	0.002	---	---	---	---	---	---	---	---	---	---	0.08
31.5	0.116	0.102	0.031	0.031	0.015	0.009	0.013	0.001	---	---	---	---	---	---	---	---	---	---	---	0.08
34.5	0.056	0.050	0.022	0.019	0.013	0.008	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
37.5	0.086	0.066	0.020	0.010	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.03
40.5	0.023	0.023	0.016	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.01
ds/dW	3.75	3.46	1.80	2.01	1.29	1.33	0.53	0.23	0.13	0.07	0.04	0.02	0.02	0.01	0.01	0.00	0.00	0.00	0.00	5.6
																				
																				
En = 45.5 ± 2.0 MeV     Proton cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
5	1.84	1.82	1.77	1.62	1.47	1.31	1.14	0.98	0.84	0.71	0.6	0.43	0.44	0.38	0.34	0.37	0.29	0.28	0.27	10.30
7	1.078	1.066	1.044	0.971	0.678	0.814	0.806	0.643	0.563	0.696	0.389	0.329	0.280	0.296	0.259	0.378	0.234	0.226	0.224	6.91
9	0.923	0.911	0.930	0.818	0.632	0.668	0.647	0.627	0.437	0.329	0.284	0.267	0.210	0.316	0.179	0.236	0.136	0.153	0.151	5.48
11	0.861	0.849	0.812	1.023	0.624	0.954	0.446	0.551	0.280	0.239	0.213	0.223	0.195	0.240	0.136	0.164	0.164	0.114	0.113	4.96
13	0.793	0.780	0.803	0.971	0.599	0.591	0.367	0.315	0.239	0.219	0.168	0.144	0.156	0.163	0.098	0.125	0.162	0.080	0.079	3.92
15	0.812	0.796	0.909	1.047	0.558	0.469	0.322	0.292	0.242	0.148	0.098	0.135	0.118	0.105	0.084	0.089	0.131	0.051	0.050	3.52
17	0.878	0.858	0.950	1.033	0.570	0.564	0.306	0.232	0.241	0.152	0.088	0.096	0.089	0.075	0.065	0.075	0.107	0.032	0.031	3.42
19	1.031	1.004	0.959	1.060	0.631	0.616	0.345	0.261	0.247	0.130	0.094	0.082	0.057	0.075	0.046	0.065	0.088	0.024	0.023	3.54
21	1.262	1.223	1.179	1.202	0.658	0.646	0.384	0.231	0.222	0.107	0.094	0.075	0.056	0.051	0.047	0.008	0.044	0.015	0.014	3.66
23	1.490	1.435	1.362	1.268	0.700	0.729	0.380	0.198	0.208	0.107	0.065	0.075	0.033	0.034	0.028	0.005	0.019	0.008	0.008	3.77
25	1.699	1.623	1.305	1.357	0.676	0.793	0.389	0.128	0.150	0.113	0.040	0.022	0.011	0.023	0.012	---	---	---	---	3.62
27	1.912	1.805	1.412	1.486	0.562	0.632	0.302	0.097	0.085	0.050	0.008	0.009	0.005	0.007	---	---	---	---	---	3.22
29	1.575	1.474	1.112	1.080	0.456	0.376	0.163	0.061	0.024	0.040	0.009	---	---	---	---	---	---	---	---	2.26
31	1.315	1.208	0.861	0.683	0.302	0.232	0.065	0.029	0.004	---	---	---	---	---	---	---	---	---	---	1.46
33	0.896	0.801	0.667	0.208	0.202	0.133	0.005	---	---	---	---	---	---	---	---	---	---	---	---	0.80
35	0.928	0.729	0.417	0.059	0.046	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.38
37	0.114	0.098	0.066	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
ds/dW	38.82	36.95	33.11	31.78	18.74	19.05	12.14	9.30	7.55	6.08	4.30	3.77	3.31	3.53	2.58	3.02	2.74	1.96	1.93	122.5
																				
En = 45.5 ± 2.0 MeV     Proton cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
5	0.184	0.182	0.246	0.162	0.147	0.131	0.114	0.098	0.084	0.071	0.060	0.131	0.134	0.038	0.034	0.106	0.029	0.028	0.027	1.27
7	0.108	0.107	0.111	0.097	0.079	0.081	0.097	0.112	0.056	0.112	0.071	0.058	0.051	0.030	0.038	0.066	0.023	0.023	0.022	0.92
9	0.092	0.091	0.089	0.082	0.060	0.067	0.046	0.064	0.044	0.051	0.043	0.038	0.028	0.057	0.023	0.037	0.032	0.015	0.015	0.62
11	0.086	0.085	0.064	0.083	0.047	0.088	0.031	0.047	0.051	0.034	0.029	0.024	0.021	0.042	0.017	0.026	0.024	0.011	0.011	0.51
13	0.079	0.078	0.054	0.057	0.042	0.058	0.025	0.030	0.031	0.028	0.023	0.017	0.017	0.022	0.012	0.018	0.016	0.008	0.008	0.37
15	0.081	0.080	0.058	0.059	0.039	0.047	0.021	0.027	0.029	0.021	0.016	0.014	0.012	0.016	0.011	0.015	0.014	0.005	0.005	0.32
17	0.088	0.086	0.058	0.058	0.035	0.042	0.017	0.021	0.023	0.020	0.012	0.011	0.010	0.011	0.009	0.014	0.012	0.003	0.003	0.28
19	0.103	0.100	0.058	0.059	0.036	0.041	0.018	0.019	0.022	0.014	0.012	0.010	0.007	0.012	0.007	0.013	0.011	0.002	0.002	0.27
21	0.126	0.122	0.066	0.063	0.037	0.042	0.019	0.018	0.021	0.013	0.012	0.009	0.007	0.009	0.007	0.005	0.008	0.001	0.001	0.27
23	0.149	0.144	0.069	0.065	0.038	0.045	0.019	0.017	0.021	0.013	0.010	0.009	0.006	0.008	0.005	0.004	0.005	0.001	0.001	0.27
25	0.170	0.162	0.068	0.067	0.037	0.047	0.019	0.013	0.017	0.013	0.008	0.005	0.004	0.012	0.004	---	---	---	---	0.26
27	0.191	0.180	0.070	0.070	0.034	0.042	0.017	0.012	0.013	0.009	0.003	0.003	0.003	0.007	---	---	---	---	---	0.23
29	0.157	0.147	0.063	0.060	0.031	0.032	0.013	0.009	0.007	0.008	0.004	---	---	---	---	---	---	---	---	0.18
31	0.131	0.121	0.055	0.048	0.025	0.025	0.008	0.006	0.003	---	---	---	---	---	---	---	---	---	---	0.13
33	0.090	0.080	0.048	0.026	0.021	0.019	0.005	---	---	---	---	---	---	---	---	---	---	---	---	0.09
35	0.093	0.073	0.038	0.014	0.014	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
37	0.011	0.010	0.024	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.01
ds/dW	3.88	3.70	2.48	2.14	1.44	1.62	0.94	0.99	0.84	0.81	0.61	0.66	0.60	0.53	0.34	0.61	0.35	0.20	0.19	12.1
																				
																				
En = 45.5 ± 2.0 MeV     Deuteron cross sections																				
q (deg)	2.5*	10*	20	30	40	50*	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
9	0.534	0.521	0.402	0.426	0.359	0.291	0.281	0.273	0.131	0.098	0.149	0.055	0.042	0.033	0.010	0.023	0.020	0.018	0.018	2.11
11	0.270	0.266	0.224	0.237	0.243	0.192	0.178	0.330	0.122	0.104	0.056	0.075	0.064	0.056	0.074	0.045	0.042	0.040	0.040	1.71
13	0.253	0.249	0.221	0.220	0.221	0.157	0.098	0.267	0.083	0.085	0.060	0.037	0.038	0.017	0.026	0.020	0.017	0.017	0.017	1.29
15	0.329	0.321	0.232	0.277	0.301	0.175	0.121	0.185	0.076	0.029	0.050	0.035	0.011	0.020	0.023	0.009	0.051	0.010	0.010	1.25
17	0.330	0.322	0.299	0.248	0.231	0.172	0.131	0.151	0.097	0.024	0.032	0.044	0.019	0.027	0.011	0.010	0.016	0.009	0.009	1.18
19	0.410	0.397	0.333	0.271	0.275	0.183	0.160	0.158	0.060	0.014	0.032	0.017	0.021	0.006	0.013	0.010	0.010	0.005	0.004	1.20
21	0.575	0.556	0.474	0.429	0.326	0.243	0.172	0.157	0.088	0.031	0.035	0.023	0.017	0.005	0.012	---	---	---	---	1.51
23	0.936	0.895	0.688	0.621	0.530	0.306	0.204	0.158	0.129	0.012	0.049	0.021	0.010	---	---	---	---	---	---	2.02
25	1.374	1.300	0.887	1.086	0.523	0.344	0.250	0.090	0.097	0.011	0.015	0.013	---	---	---	---	---	---	---	2.34
27	2.201	2.045	1.492	1.354	0.572	0.351	0.214	0.083	0.073	0.003	---	---	---	---	---	---	---	---	---	2.81
29	3.060	2.729	2.066	0.858	0.540	0.175	0.047	0.027	---	---	---	---	---	---	---	---	---	---	---	2.44
31	2.739	2.301	1.884	0.267	0.441	0.035	---	---	---	---	---	---	---	---	---	---	---	---	---	1.70
33	0.875	0.721	1.298	0.056	0.131	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.77
35	0.379	0.375	0.364	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.22
ds/dW	28.53	26.00	21.73	12.70	9.39	5.25	3.71	3.76	1.91	0.82	0.96	0.64	0.45	0.33	0.34	0.24	0.31	0.20	0.19	45.1
																				
En = 45.5 ± 2.0 MeV     Deuteron cross section errors																				
q (deg)	2.5*	10*	20	30	40	50*	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
9	0.067	0.065	0.076	0.053	0.045	0.036	0.044	0.107	0.016	0.012	0.043	0.007	0.005	0.004	0.010	0.003	0.002	0.002	0.002	0.39
11	0.034	0.033	0.048	0.030	0.067	0.024	0.025	0.083	0.015	0.013	0.020	0.009	0.008	0.007	0.023	0.006	0.005	0.005	0.005	0.32
13	0.032	0.031	0.045	0.047	0.034	0.020	0.015	0.039	0.010	0.026	0.018	0.011	0.017	0.012	0.012	0.003	0.010	0.002	0.002	0.26
15	0.041	0.040	0.040	0.040	0.036	0.022	0.016	0.027	0.010	0.012	0.014	0.009	0.008	0.011	0.007	0.006	0.016	0.001	0.001	0.21
17	0.041	0.040	0.034	0.029	0.030	0.022	0.016	0.025	0.020	0.010	0.010	0.010	0.009	0.010	0.005	0.005	0.005	0.001	0.001	0.20
19	0.051	0.050	0.036	0.030	0.028	0.023	0.015	0.021	0.015	0.007	0.010	0.007	0.006	0.004	0.004	0.005	0.004	0.001	0.001	0.17
21	0.072	0.069	0.043	0.038	0.031	0.030	0.013	0.020	0.018	0.010	0.010	0.006	0.005	0.005	0.004	---	---	---	---	0.19
23	0.117	0.112	0.050	0.045	0.038	0.038	0.014	0.020	0.021	0.006	0.011	0.005	0.004	---	---	---	---	---	---	0.21
25	0.172	0.162	0.060	0.060	0.033	0.043	0.016	0.012	0.014	0.004	0.005	0.004	---	---	---	---	---	---	---	0.21
27	0.275	0.256	0.075	0.067	0.034	0.044	0.014	0.011	0.012	0.002	---	---	---	---	---	---	---	---	---	0.22
29	0.383	0.341	0.085	0.053	0.034	0.022	0.010	0.010	---	---	---	---	---	---	---	---	---	---	---	0.20
31	0.342	0.288	0.081	0.030	0.030	0.004	---	---	---	---	---	---	---	---	---	---	---	---	---	0.13
33	0.109	0.090	0.067	0.014	0.026	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.07
35	0.047	0.047	0.038	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
ds/dW	3.57	3.25	1.55	1.07	0.93	0.66	0.39	0.75	0.30	0.20	0.28	0.14	0.12	0.11	0.13	0.06	0.09	0.02	0.02	5.6
																				
																				
En = 45.5 ± 2.0 MeV     Triton cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60*	70*	80	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.195	0.189	0.170	0.118	0.167	0.076	0.061	0.042	0.028	0.019	0.013	0.009	0.006	0.004	---	---	---	---	---	0.534
16.5	0.192	0.185	0.165	0.162	0.077	0.103	0.052	0.035	0.022	0.014	0.009	---	---	---	---	---	---	---	---	0.465
19.5	0.146	0.141	0.082	0.179	0.074	0.085	0.043	0.029	0.008	---	---	---	---	---	---	---	---	---	---	0.362
22.5	0.259	0.242	0.184	0.168	0.074	0.054	---	---	---	---	---	---	---	---	---	---	---	---	---	0.311
25.5	0.464	0.394	0.217	0.152	0.020	0.003	---	---	---	---	---	---	---	---	---	---	---	---	---	0.267
28.5	0.164	0.164	0.164	0.014	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.104
ds/dW	4.258	3.945	2.942	2.376	1.232	0.961	0.468	0.317	0.175	0.099	0.065	0.026	0.018	0.013	---	---	---	---	---	6.1
																				
En = 45.5 ± 2.0 MeV     Triton cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60*	70*	80	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.045	0.044	0.039	0.040	0.038	0.021	0.014	0.010	0.007	0.004	0.003	0.002	0.001	0.001	---	---	---	---	---	0.133
16.5	0.045	0.043	0.038	0.025	0.017	0.020	0.012	0.008	0.009	0.003	0.002	---	---	---	---	---	---	---	---	0.101
19.5	0.034	0.033	0.018	0.020	0.014	0.016	0.010	0.007	0.008	---	---	---	---	---	---	---	---	---	---	0.073
22.5	0.060	0.056	0.020	0.017	0.012	0.012	---	---	---	---	---	---	---	---	---	---	---	---	---	0.047
25.5	0.108	0.092	0.021	0.018	0.009	0.006	---	---	---	---	---	---	---	---	---	---	---	---	---	0.050
28.5	0.036	0.036	0.018	0.015	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.023
ds/dW	0.982	0.909	0.464	0.405	0.270	0.225	0.109	0.074	0.071	0.023	0.015	0.006	0.004	0.003	---	---	---	---	---	1.3
																				
																				
En = 45.5 ± 2.0 MeV     Alpha cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80*	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	1.083	1.036	0.917	0.831	0.527	0.258	0.378	0.140	0.083	0.048	0.028	0.017	0.010	0.007	0.004	0.003	0.003	0.002	0.002	2.33
16.5	0.872	0.829	0.656	0.769	0.347	0.232	0.156	0.085	0.047	0.025	0.014	0.008	0.004	0.003	0.002	0.001	0.001	0.001	0.001	1.63
19.5	0.693	0.643	0.452	0.764	0.179	0.092	0.056	0.022	0.009	0.004	0.002	0.001	---	---	---	---	---	---	---	1.02
22.5	0.516	0.471	0.343	0.296	0.084	0.047	0.035	0.008	0.003	0.001	---	---	---	---	---	---	---	---	---	0.54
25.5	0.244	0.229	0.166	0.268	0.062	0.038	0.037	0.013	0.006	---	---	---	---	---	---	---	---	---	---	0.39
28.5	0.535	0.456	0.264	0.156	0.029	0.008	0.020	---	---	---	---	---	---	---	---	---	---	---	---	0.33
31.5	0.505	0.405	0.214	0.053	0.031	0.007	---	---	---	---	---	---	---	---	---	---	---	---	---	0.23
34.5	0.278	0.238	0.140	0.083	0.017	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.16
37.5	0.040	0.040	0.040	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
ds/dW	14.30	13.04	9.57	9.66	3.83	2.04	2.05	0.80	0.44	0.23	0.13	0.07	0.04	0.03	0.02	0.01	0.01	0.01	0.01	19.9
																				
En = 45.5 ± 2.0 MeV     Alpha cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80*	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.326	0.312	0.281	0.344	0.173	0.120	0.150	0.042	0.025	0.015	0.008	0.005	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.83
16.5	0.263	0.250	0.139	0.183	0.088	0.083	0.050	0.026	0.014	0.008	0.004	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.45
19.5	0.209	0.194	0.085	0.145	0.048	0.040	0.022	0.007	0.003	0.001	0.001	0.001	---	---	---	---	---	---	---	0.26
22.5	0.156	0.142	0.061	0.060	0.028	0.024	0.014	0.002	0.001	0.001	---	---	---	---	---	---	---	---	---	0.14
25.5	0.074	0.069	0.036	0.048	0.021	0.019	0.012	0.004	0.002	---	---	---	---	---	---	---	---	---	---	0.10
28.5	0.161	0.137	0.043	0.033	0.013	0.008	0.008	---	---	---	---	---	---	---	---	---	---	---	---	0.09
31.5	0.152	0.122	0.035	0.015	0.018	0.007	---	---	---	---	---	---	---	---	---	---	---	---	---	0.07
34.5	0.084	0.072	0.026	0.023	0.010	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
37.5	0.012	0.012	0.020	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.01
ds/dW	4.31	3.93	2.18	2.55	1.20	0.90	0.77	0.24	0.13	0.07	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	6.0
																				
																				
En = 41.8 ± 1.8 MeV     Proton cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
5	1.569	1.550	1.494	1.400	1.285	1.157	1.049	0.894	0.775	0.668	0.576	0.476	0.445	0.385	0.325	0.482	0.299	0.288	0.284	9.55
7	1.168	1.154	1.289	1.044	0.662	0.864	1.005	0.550	0.582	0.605	0.473	0.394	0.217	0.385	0.295	0.289	0.227	0.219	0.216	7.26
9	0.861	0.850	0.817	0.761	0.603	0.619	0.585	0.499	0.401	0.337	0.274	0.258	0.165	0.177	0.192	0.222	0.158	0.137	0.136	4.94
11	0.778	0.766	0.923	0.802	0.579	0.680	0.405	0.505	0.166	0.222	0.187	0.234	0.196	0.124	0.156	0.172	0.198	0.102	0.100	4.29
13	0.841	0.825	0.938	0.999	0.486	0.485	0.358	0.351	0.264	0.189	0.112	0.161	0.110	0.102	0.105	0.107	0.164	0.062	0.061	3.71
15	0.863	0.845	0.946	1.080	0.526	0.400	0.349	0.309	0.315	0.164	0.116	0.126	0.110	0.093	0.077	0.071	0.130	0.049	0.048	3.60
17	0.813	0.794	1.002	0.949	0.430	0.388	0.326	0.278	0.218	0.151	0.075	0.100	0.084	0.078	0.072	0.051	0.122	0.033	0.032	3.15
19	1.083	1.051	1.172	1.334	0.486	0.381	0.384	0.248	0.238	0.105	0.063	0.091	0.053	0.053	0.059	0.043	0.071	---	---	3.40
21	1.233	1.191	1.132	1.232	0.555	0.351	0.401	0.211	0.257	0.106	0.061	0.073	0.027	0.037	0.032	---	---	---	---	3.26
23	1.529	1.463	1.280	1.359	0.584	0.400	0.357	0.164	0.186	0.078	0.034	0.032	0.011	0.014	---	---	---	---	---	3.18
25	1.650	1.556	1.114	1.196	0.577	0.470	0.281	0.063	0.115	0.063	---	---	---	---	---	---	---	---	---	2.74
27	1.476	1.371	0.936	1.023	0.445	0.240	0.108	0.038	0.032	0.039	---	---	---	---	---	---	---	---	---	1.94
29	1.158	1.052	0.790	0.473	0.208	0.185	0.037	0.019	---	---	---	---	---	---	---	---	---	---	---	1.14
31	0.365	0.327	0.378	0.071	0.088	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.31
33	0.248	0.215	0.138	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.10
ds/dW	31.26	30.02	28.70	27.44	15.03	13.24	11.29	8.26	7.10	5.45	3.94	3.89	2.84	2.90	2.63	2.87	2.74	1.78	1.76	105.1
																				
En = 41.8 ± 1.8 MeV     Proton cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
5	0.188	0.186	0.343	0.168	0.154	0.139	0.300	0.107	0.093	0.080	0.069	0.146	0.126	0.046	0.052	0.137	0.036	0.035	0.034	1.59
7	0.140	0.138	0.128	0.125	0.130	0.104	0.133	0.101	0.070	0.101	0.080	0.066	0.044	0.086	0.042	0.055	0.027	0.026	0.026	1.09
9	0.103	0.102	0.078	0.091	0.089	0.074	0.044	0.057	0.048	0.051	0.041	0.042	0.024	0.021	0.024	0.035	0.034	0.016	0.016	0.61
11	0.093	0.092	0.069	0.072	0.070	0.085	0.030	0.046	0.033	0.032	0.027	0.025	0.022	0.021	0.019	0.027	0.033	0.012	0.012	0.49
13	0.101	0.099	0.058	0.059	0.056	0.064	0.025	0.032	0.034	0.025	0.018	0.018	0.014	0.017	0.014	0.017	0.016	0.007	0.007	0.38
15	0.104	0.101	0.059	0.062	0.054	0.054	0.021	0.028	0.034	0.021	0.017	0.014	0.012	0.015	0.011	0.013	0.014	0.006	0.006	0.35
17	0.098	0.095	0.060	0.058	0.038	0.041	0.018	0.023	0.022	0.019	0.011	0.012	0.011	0.011	0.010	0.011	0.014	0.004	0.004	0.29
19	0.130	0.126	0.065	0.069	0.039	0.040	0.020	0.019	0.023	0.013	0.010	0.010	0.007	0.009	0.008	0.011	0.011	0.002	0.002	0.28
21	0.148	0.143	0.065	0.066	0.042	0.038	0.020	0.017	0.024	0.013	0.010	0.009	0.005	0.012	0.006	0.004	0.007	---	---	0.27
23	0.183	0.176	0.069	0.069	0.043	0.041	0.019	0.015	0.020	0.011	0.007	0.006	0.004	0.007	0.005	---	---	---	---	0.26
25	0.198	0.187	0.064	0.065	0.043	0.045	0.017	0.009	0.016	0.010	0.003	0.004	0.002	0.003	---	---	---	---	---	0.23
27	0.177	0.165	0.059	0.060	0.037	0.032	0.011	0.008	0.008	0.008	---	---	---	---	---	---	---	---	---	0.18
29	0.139	0.126	0.054	0.041	0.026	0.029	0.006	0.005	---	---	---	---	---	---	---	---	---	---	---	0.12
31	0.044	0.039	0.038	0.016	0.017	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.04
33	0.030	0.026	0.028	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
ds/dW	3.75	3.60	2.47	2.04	1.68	1.57	1.32	0.93	0.85	0.77	0.58	0.70	0.54	0.50	0.38	0.62	0.38	0.22	0.21	12.4
																				
																				
En = 41.8 ± 1.8 MeV     Deuteron cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
7	0.445	0.440	0.424	0.399	0.368	0.333	0.296	0.260	0.227	0.197	0.171	0.149	0.131	0.117	0.106	0.097	0.092	0.088	0.087	2.76
9	0.628	0.612	0.476	0.493	0.411	0.803	0.256	0.165	0.141	0.103	0.072	0.055	0.041	0.032	0.004	0.021	0.019	0.017	0.017	2.45
11	0.328	0.323	0.249	0.282	0.214	0.354	0.194	0.213	0.128	0.105	0.088	0.040	0.059	0.050	0.041	0.039	0.054	0.034	0.034	1.74
13	0.323	0.317	0.237	0.229	0.381	0.283	0.177	0.235	0.096	0.043	0.073	0.035	0.040	0.025	0.037	0.009	0.041	0.017	0.017	1.58
15	0.355	0.345	0.260	0.371	0.300	0.197	0.114	0.147	0.072	0.033	0.026	0.048	0.029	0.032	0.013	0.005	0.041	0.008	0.008	1.29
17	0.458	0.445	0.368	0.343	0.277	0.302	0.172	0.147	0.077	0.038	0.034	0.028	0.011	0.019	0.014	---	0.013	0.007	0.007	1.42
19	0.589	0.568	0.587	0.403	0.347	0.158	0.171	0.125	0.064	0.027	0.033	0.030	0.019	0.007	0.015	---	---	---	---	1.43
21	1.041	0.994	0.886	0.750	0.323	0.305	0.230	0.155	0.079	0.018	0.041	0.024	---	---	---	---	---	---	---	1.99
23	1.689	1.596	1.250	1.184	0.573	0.318	0.241	0.101	0.160	0.017	0.028	---	---	---	---	---	---	---	---	2.69
25	2.126	1.980	1.775	1.272	0.429	0.217	0.201	0.088	0.095	---	---	---	---	---	---	---	---	---	---	2.66
